Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z03825PH0000003,8/21/2025,ULTRAX AEROSPACE INC,357372,PURCHASE ORDER FOR THE MANUFACTURE AND PURCHASE OF T70X ENGINE INDICATIONS TEST SET ADAPTERS FOR MH-60T AIRCRAFT MAINTENANCE PROCEDURES.,70Z03825QH0000058,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334515 INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/21/2025,5/7/2026,8/21/2025,CONT_AWD_70Z03825PH0000003_7008_-NONE-_-NONE-,8/21/2025,70Z038
70Z03825PN0000155,4/8/2025,MHD-ROCKLAND INC.,43500,"OVERHAUL CONTROL BOX CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION.",70Z03825QW0000058,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,SURFACE FORCES LOGISTICS CENTER,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,4/20/2025,8/10/2025,4/8/2025,CONT_AWD_70Z03825PN0000155_7008_-NONE-_-NONE-,4/8/2025,70Z038
70Z03825PN0000197,5/13/2025,MHD-ROCKLAND INC.,86000,"OVERHAUL OF CONTROL BOX & SHUTOFF VALVE FOR THE HC-27J AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",70Z03825QW0000047,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,5/13/2025,9/17/2025,5/13/2025,CONT_AWD_70Z03825PN0000197_7008_-NONE-_-NONE-,5/13/2025,70Z038
70Z03825PN0000250,7/7/2025,MHD-ROCKLAND INC.,47244,"OVERHAUL OF SHUTOFF VALVE FOR THE HC-27J AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",70Z03825QW0000090,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/7/2025,1/23/2026,7/7/2025,CONT_AWD_70Z03825PN0000250_7008_-NONE-_-NONE-,7/7/2025,70Z038
70Z03825PZ0000022,11/18/2024,"L3HARRIS AVIATION PRODUCTS, INC",54896,PUCHASE OF AIR DATA COMPUTER TO BE USED ON MH-60T HELICOPTERS.,70Z03825QJ0000042,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,11/18/2024,3/10/2025,2/24/2025,CONT_AWD_70Z03825PZ0000022_7008_-NONE-_-NONE-,11/18/2024,70Z038
70Z04525PKODI0160,9/10/2025 0:00,"TRONAIR, INC.",22633,PORTABLE TOW BARS,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,17TH COAST GUARD DISTRICT OFFICE,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/10/2025 0:00,11/10/2025 0:00,9/10/2025,CONT_AWD_70Z04525PKODI0160_7008_-NONE-_-NONE-,9/10/2025 0:00,70Z045
80NSSC25PB423,7/10/2025,FLITE TEST LLC,18950,FLITE TEST INTEGRATED CONTROL PROTOTYPE SMALL NON-PILOTED AIRCRAFT SYSTEM,80NSSC25908841Q,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NASA SHARED SERVICES CENTER,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336411 AIRCRAFT MANUFACTURING,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,7/10/2025,11/9/2025,7/10/2025,CONT_AWD_80NSSC25PB423_8000_-NONE-_-NONE-,7/10/2025,80NSSC
FA441825P0014,3/28/2025,"AAR MANUFACTURING, INC.",12479,AMXS WARBOX REPAIR RATIFICATION,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,437 AMXS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,811310 COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,Department of Defense,Department of the Air Force,PURCHASE ORDER,3/25/2025,5/1/2025,8/12/2025,CONT_AWD_FA441825P0014_9700_-NONE-_-NONE-,3/28/2025,FA4418
FA441825P0023,5/5/2025,DANIELS MANUFACTURING CORPORATION,164694,THE 437TH AIR MAINTENANCE SQUADRON REQUIRES SIX (6) C-17 MOBILITY M(X) TOOL KITS TO MEET THEIR CRITICAL MAINTENANCE NEEDS. THESE KITS ARE ESSENTIAL FOR COMPLETING ELECTRICAL WORK ON THE AIRCRAFT AND MEETING DEPLOYMENT UTC REQUIREMENTS.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,437 AMXS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,4/22/2025,6/21/2025,5/29/2025,CONT_AWD_FA441825P0023_9700_-NONE-_-NONE-,5/5/2025,FA4418
FA441925P0012,12/16/2024,"AEROFORGE, INC",12491,KC-46 REQUESTING TO PURCHASE A BLEED AIR TESTER FOR TROUBLESHOOTING BLEED AIR LEAKS ON THE ENGINE.,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,97 AMW MXH AIRLIFT DIV,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,423860 TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,Department of Defense,Department of the Air Force,PURCHASE ORDER,4/11/2025,6/6/2025,4/15/2025,CONT_AWD_FA441925P0012_9700_-NONE-_-NONE-,12/16/2024,FA4419
FA442725P0009,12/20/2024,"BAUER, INC.",221620,"60TH MAINTENANCE SQUADRON/WHEEL AND TIRE HAS A REQUIREMENT TO ASSEMBLE MULTIPLE TYPES OF AIRCRAFT WHEELS TO INCLUDE C-17, C-5 AND KC-46 MAIN AND NOSE WHEEL ASSEMBLIES.",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,60 MXG,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,12/20/2024,4/7/2025,1/22/2025,CONT_AWD_FA442725P0009_9700_-NONE-_-NONE-,12/20/2024,FA4427
FA449725F0003,11/6/2024,"UNITED RENTALS, INC.",0,THIS BPA RENTAL REQUIREMENT IS CONTINGENT ON THE WEATHER CONDITIONS TO RENT 4 SKID STEER LOADERS TO SUPPORT SNOW REMOVAL DURING THE WINTER SEASON FROM THE MONTH NOVEMBER ALL THE WAY TO MARCH.,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F1Q2EM 436 EMS CCRA,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332510 HARDWARE MANUFACTURING,Department of Defense,Department of the Air Force,BPA CALL,11/1/2024,3/31/2025,11/6/2024,CONT_AWD_FA449725F0003_9700_FA449724A0004_9700,11/6/2024,FA4497
FA480025P0050,3/14/2025,"HYDRAULICS INTERNATIONAL, INC.",30175.31,DIESEL ENGINE,FA480025QA033,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F2Q201 1 MXS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333618 OTHER ENGINE EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,3/11/2025,8/1/2025,4/18/2025,CONT_AWD_FA480025P0050_9700_-NONE-_-NONE-,3/14/2025,FA4800
FA488725P0006,12/11/2024,FATIGUE TECHNOLOGY INC,94865.68,F-35 COLD WORKING TOOL KITS FOR THE 56 MXG.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F2U200 56 MAINTENANCE GROUP,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,12/11/2024,12/10/2025,5/21/2025,CONT_AWD_FA488725P0006_9700_-NONE-_-NONE-,12/11/2024,FA4887
FA568525P0003,2/7/2025,ERIN ENERJI TAAHHUT INSAAT SANAYI VE TICARET LIMITED SIRKETI,49950,"BORESCOPE MIL-STD-810H, MIL-STD-461G",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,F2GT72 728 AMS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,2/7/2025,5/7/2025,7/22/2025,CONT_AWD_FA568525P0003_9700_-NONE-_-NONE-,2/7/2025,FA5685
FA570225P0020,5/2/2025,JAYCO INDUSTRIAL CORP.,238885,LARGE PARTS WASHER,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,379 ECPTS FM,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332710 MACHINE SHOPS,Department of Defense,Department of the Air Force,PURCHASE ORDER,4/18/2025,11/14/2025,5/2/2025,CONT_AWD_FA570225P0020_9700_-NONE-_-NONE-,5/2/2025,FA5702
FA660625P0002,4/14/2025,"GOVERNMENT MARKETING AND PROCUREMENT, LLC",30910.71,ULTRASONIC PARTS WASHER WITH FULL LENGTH BASKET AND STAINLESS STEEL OIL SKIMMER.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,15,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,439 MXG CC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,335999 ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,4/14/2025,6/2/2025,4/14/2025,CONT_AWD_FA660625P0002_9700_-NONE-_-NONE-,4/14/2025,FA6606
FA667525P0004,4/10/2025,"CV INTERNATIONAL, INC.",655650.68,"THIS REQUIREMENT IS FOR THE PURCHASE AND DELIVERY OF TWO (2) EACH F-35 FUEL STANDS IAW ATTACHED QUOTE, DRAWINGS AND SPECIFICATIONS.",FA667525Q0003,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,301MXG,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,4/10/2025,11/14/2025,6/10/2025,CONT_AWD_FA667525P0004_9700_-NONE-_-NONE-,4/10/2025,FA6675
FA667525P0005,5/20/2025,"ROADMASTER, INC.",28700,THIS REQUIREMENT IS FOR SIX (6) F-35 CUSTOM COWLING RACKS IN ACCORDANCE WITH THE PROVIDED DRAWINGS AND SPECIFICATIONS AND CLARIFICATIONS.,FA667525Q0004,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,29,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,301MXG,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,5/16/2025,9/30/2025,5/20/2025,CONT_AWD_FA667525P0005_9700_-NONE-_-NONE-,5/20/2025,FA6675
FA811825F0099,4/8/2025,MISSION SYSTEMS DAVENPORT INC.,3009029.5,REMANUFACTURE OF PBG OXYGEN REGULATOR FIELD TESTER,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,4/8/2025,9/30/2025,4/8/2025,CONT_AWD_FA811825F0099_9700_FA811824D0005_9700,4/8/2025,FA8118
FA812525P0030,3/10/2025,"HYDRAULICS INTERNATIONAL, INC.",209130.17,"HYDRAULICS INTERNATIONAL. INC. HYDRAULIC TEST STAND, DIESELMODEL NUMBER HIP-D-10SS-2Z-HPU, PART NUMBER 202527-100",,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCEB OC ALC OBC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,1/24/2025,12/5/2025,3/10/2025,CONT_AWD_FA812525P0030_9700_-NONE-_-NONE-,3/10/2025,FA8125
FA812525P0033,2/13/2025,JC EXPRESS LLC,18845,A25-035 JLG BOOM LIFT ENGINE REPLACEMENT,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,10,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YCEB OC ALC OBC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333994 INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,2/19/2025,5/19/2025,2/13/2025,CONT_AWD_FA812525P0033_9700_-NONE-_-NONE-,2/13/2025,FA8125
FA812525P0041,3/17/2025,FSR CONSULTING LLC,50820,WHEEL WELL STAND IN ACCORDANCE WITH (IAW) THE ITEM DESCRIPTION STATEMENT.,FA812525Q0032,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,29,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F3YCEB OC ALC OBC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332312 FABRICATED STRUCTURAL METAL MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,3/7/2025,4/7/2025,7/10/2025,CONT_AWD_FA812525P0041_9700_-NONE-_-NONE-,3/17/2025,FA8125
FA812525P0045,4/1/2025,HPS FABRICATIONS INC,337500,"FIVE (5) B-52 BOMB BAY STANDS TO INCLUDE PRODUCTION, INSPECTION, DELIVERY, ASSEMBLY AND INSTALLATION IN ACCORDANCE WITH THE STATEMENT OF WORK (SOW).",FA812525Q0031,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,9,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F3YCEB OC ALC OBC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332312 FABRICATED STRUCTURAL METAL MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,3/28/2025,9/26/2025,4/1/2025,CONT_AWD_FA812525P0045_9700_-NONE-_-NONE-,4/1/2025,FA8125
