Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
80NSSC23PB715,7/10/2023,ENSIGN-BICKFORD AEROSPACE & DEFENSE COMPANY,123897,ETL TEST LEADS FOR PYROTECHNIC TESTING AT ESTA.,80NSSC238391983Q,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NASA SHARED SERVICES CENTER,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,336415 GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNIT AND PROPULSION UNIT PARTS MANUFACTURING,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,7/10/2023,10/20/2023,9/6/2024,CONT_AWD_80NSSC23PB715_8000_-NONE-_-NONE-,7/10/2023,80NSSC
FA449723FG039,10/1/2022,VETERANS BUSINESS SUPPLY INC,18200,SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,436 CES CEF,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,339940 OFFICE SUPPLIES (EXCEPT PAPER) MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,10/1/2022,9/30/2023,9/12/2024,CONT_AWD_FA449723FG039_9700_47QSEA21D003G_4732,10/1/2022,FA4497
FA462623FG072,9/20/2023,SYSTEC GROUP LLC,58411.68,WEAPONS RACKS,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,FA4626  341 CONS  LGC,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,333298 ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/20/2023,9/20/2023,9/20/2023,CONT_AWD_FA462623FG072_9700_GS25F0046S_4730,9/20/2023,FA4626
FA561323P0074,9/28/2023,"ZITEC, INC",67650,PURCHASE OF 6 MUNITIONS MAINTENANCE / INSPECTION TABLE MAINTENANCE / INSPECTION TABLE,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,86 LRS LGRDD,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,7/31/2023,1/1/2024,5/13/2024,CONT_AWD_FA561323P0074_9700_-NONE-_-NONE-,9/28/2023,FA5613
FA850123FG124,10/1/2022,SYSTEC GROUP LLC,19000,SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,F3Q3AG 78 SFS,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,333298 ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,10/1/2022,9/30/2023,6/13/2023,CONT_AWD_FA850123FG124_9700_GS25F0046S_4730,10/1/2022,FA8501
N0016423PJ146,8/17/2023,"NOBLES WORLDWIDE, INC.",83600,PART NUMBER 60519,N0016423Q0260,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,COMMANDER,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Navy,PURCHASE ORDER,8/18/2023,1/18/2024,3/29/2024,CONT_AWD_N0016423PJ146_9700_-NONE-_-NONE-,8/17/2023,N00164
N6833523P0153,2/24/2023,AVIOSS LLC,7970,MK1 MOD 1 WEAPONS CARRIER,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,332439 OTHER METAL CONTAINER MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2/22/2023,6/22/2023,7/12/2023,CONT_AWD_N6833523P0153_9700_-NONE-_-NONE-,2/24/2023,N68335
N6833523P0155,2/23/2023,AVIOSS LLC,27895,"CARRIER WEAPONS, MK 51 MOD 1",N6833523Q0056,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2/22/2023,3/1/2024,3/6/2023,CONT_AWD_N6833523P0155_9700_-NONE-_-NONE-,2/23/2023,N68335
SPMYM423P0160,3/1/2023,JERED LLC,21290.42,CIWS AMMO MOD KIT,SPMYM423Q0097,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,PEARL HARBOR NAVAL SHIPYARD IMF,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,332993 AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,3/1/2023,6/18/2024,1/11/2024,CONT_AWD_SPMYM423P0160_9700_-NONE-_-NONE-,3/1/2023,SPMYM4
SPRMM123FWN00,12/13/2022,DEVAL LIFE CYCLE SUPPORT LLC,831000,"DOLLY,HDLG MK24-1",,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,NAVSUP WEAPON SYSTEMS SUPPORT MECH,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,332439 OTHER METAL CONTAINER MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,12/13/2022,4/1/2024,3/6/2024,CONT_AWD_SPRMM123FWN00_9700_SPRMM121DWN01_9700,12/13/2022,SPRMM1
W50S8H23F0003,9/19/2023,"17TH ST PHOTO SUPPLY, INC.",10760,SUREFIRE BLANK FIRING ADAPTERS FOR M4 5.56MM RIFLES,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,OPERATIONS,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/19/2023,10/10/2023,9/27/2024,CONT_AWD_W50S8H23F0003_9700_GS07F078GA_4732,9/19/2023,W50S8H
W911KF23PV043,2/6/2023,"SAVAGE RANGE SYSTEMS, INC.",24850,REPLACEMENT BACK SCROLL AND UPPER RAMP ASSEMBLY FOR MODEL 850 BULLET BOX TRAP,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,W0LX ANNISTON DEPOT PROP DIV,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Army,PURCHASE ORDER,2/6/2023,4/18/2023,2/6/2023,CONT_AWD_W911KF23PV043_9700_-NONE-_-NONE-,2/6/2023,W911KF
W911QY23F0052,11/2/2022,SIG SAUER INC.,118674,PROCUREMENT AND PRODUCTION,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,W4HP ACTV SPECIAL PROJECTS SPT,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Army,DELIVERY ORDER,11/1/2022,3/3/2023,11/15/2022,CONT_AWD_W911QY23F0052_9700_W911QY21D0022_9700,11/2/2022,W911QY
W911QY23F0192,7/11/2023,SIG SAUER INC.,26025,PROCUREMENT AND PRODUCTION,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,W4HP ACTV SPECIAL PROJECTS SPT,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Army,DELIVERY ORDER,6/29/2023,10/27/2023,6/20/2024,CONT_AWD_W911QY23F0192_9700_W911QY21D0022_9700,7/11/2023,W911QY
W911S223P0141,1/23/2023,CALIENTE LLC,127007.5,"LARGE HULL HU-3 H/W 24 X 84 L 72""",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,W6CR USAG FT BENNING,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,334419 OTHER ELECTRONIC COMPONENT MANUFACTURING,Department of Defense,Department of the Army,PURCHASE ORDER,1/24/2023,6/30/2023,2/7/2023,CONT_AWD_W911S223P0141_9700_-NONE-_-NONE-,1/23/2023,W911S2
W911S223P1117,8/10/2023,CYCLE PERFORMANCE & TECHNOLOGY LLC,0,BRASS SORTING TABLES UNISON BUY # 1144152_01,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,W6NF USA MANEUVER COE,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Army,PURCHASE ORDER,8/10/2023,9/11/2023,8/28/2023,CONT_AWD_W911S223P1117_9700_-NONE-_-NONE-,8/10/2023,W911S2
W911S223P1409,9/1/2023,"SOUTHERN AUTOMOTIVE WHOLESALERS, INC",44470.25,BRASS SORTING TABLES UNISON BUY # 1144152_01,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,W6NF USA MANEUVER COE,1398 SPECIALIZED AMMUNITION HANDLING AND SERVICING EQUIPMENT,"332994 SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",Department of Defense,Department of the Army,PURCHASE ORDER,9/5/2023,11/6/2023,9/6/2023,CONT_AWD_W911S223P1409_9700_-NONE-_-NONE-,9/1/2023,W911S2
