Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z03825FA0000132,4/22/2025,AIRBUS US SPACE & DEFENSE INC,118849.7,"DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03821DL0000001.  CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,4/22/2025,1/27/2026,6/12/2025,CONT_AWD_70Z03825FA0000132_7008_70Z03821DL0000001_7008,4/22/2025,70Z038
70Z03825FC0000009,2/18/2025,GE AVIATION SYSTEMS LLC,10575.76,PURCHASE OF ASSETS FOR C130J.,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2/18/2025,9/4/2026,3/17/2025,CONT_AWD_70Z03825FC0000009_7008_70Z03824DW0000002_7008,2/18/2025,70Z038
70Z03825FC0000010,3/3/2025,GE AVIATION SYSTEMS LLC,869189.66,PURCHASE OF PROPELLER ASSEMBLY TO BE USED ON UNITED STATES COAST GUARD HC-130J AIRCRAFT.,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,3/3/2025,10/16/2028,3/3/2025,CONT_AWD_70Z03825FC0000010_7008_70Z03824DW0000002_7008,3/3/2025,70Z038
70Z03825FF0000018,10/11/2024,"AIRBUS HELICOPTERS, INC.",63670.2,"PROCUREMENT OF VARIOUS SPARE PARTS USED ON THE MH-65 AIRCRAFT.  CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,10/11/2024,7/8/2025,10/11/2024,CONT_AWD_70Z03825FF0000018_7008_70Z03823DB0000029_7008,10/11/2024,70Z038
70Z03825FF0000219,12/20/2024,"AIRBUS HELICOPTERS, INC.",27507.6,PROCUREMENT OF VARIOUS SPARE PARTS USED ON THE MH-65 AIRCRAFT.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,12/20/2024,3/10/2026,12/20/2024,CONT_AWD_70Z03825FF0000219_7008_70Z03823DB2000008_7008,12/20/2024,70Z038
70Z03825FF0000803,8/28/2025,"AIRBUS HELICOPTERS, INC.",8683.95,PROCUREMENT OF PRESSURE REGULATOR USED ON THE MH-65 AIRCRAFT.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,8/28/2025,10/27/2026,8/28/2025,CONT_AWD_70Z03825FF0000803_7008_70Z03823DB2000008_7008,8/28/2025,70Z038
70Z03825FN0000012,12/3/2024,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,43074.58,DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03822DW0000001.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,12/3/2024,5/12/2025,12/3/2024,CONT_AWD_70Z03825FN0000012_7008_70Z03822DW0000001_7008,12/3/2024,70Z038
70Z03825FN0000038,3/18/2025,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,137514.08,DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03822DW0000001.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,3/18/2025,8/25/2025,3/18/2025,CONT_AWD_70Z03825FN0000038_7008_70Z03822DW0000001_7008,3/18/2025,70Z038
70Z03825FN0000087,8/19/2025,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,65629.84,DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03822DW0000001.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,8/19/2025,3/23/2026,8/19/2025,CONT_AWD_70Z03825FN0000087_7008_70Z03822DW0000001_7008,8/19/2025,70Z038
70Z03825FR0000030,1/15/2025,GOODRICH CORPORATION,23640,"PURCHASE OF HOUSING, MECHANICAL DRIVE TO BE USED ON USCG MH-60T HELICOPTERS.",70Z03825QJ0000111,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,1/15/2025,7/7/2025,1/15/2025,CONT_AWD_70Z03825FR0000030_7008_SPE4A124G0005_9700,1/15/2025,70Z038
70Z03825FR0000053,3/13/2025,GOODRICH CORPORATION,131784,"PURCHASE OF HOUSING, MECH DRIVE TO BE UTILIZED ON USCG MH-60T HELICOPTERS. SECTION 2(D)",70Z03825QJ0000220,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,3/13/2025,7/14/2025,3/13/2025,CONT_AWD_70Z03825FR0000053_7008_SPE4A124G0005_9700,3/13/2025,70Z038
70Z03825FR0000151,9/4/2025 0:00,"HORNET ACQUISITIONCO, LLC",71136.36,"PURCHASE OF HOUSING, MECH DRIVE TO BE UTILIZED ON USCG MH-60T AIRCRAFT.",70Z03825QJ0000443,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,9/4/2025 0:00,1/5/2027 0:00,9/4/2025,CONT_AWD_70Z03825FR0000151_7008_SPE4A124G0005_9700,9/4/2025 0:00,70Z038
70Z03825PA0000122,1/7/2025,"AIRBUS DS MILITARY AIRCRAFT, INC.",14517.75,PURCHASE BOOT DE-ICER HOR LH,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,1/7/2025,9/20/2025,1/7/2025,CONT_AWD_70Z03825PA0000122_7008_-NONE-_-NONE-,1/7/2025,70Z038
