Award ID,Award Date,Recipient Name,Awarded$,Award Description,PoP Duration,Days Till End,PoP Status,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
12639523P0381,2023-08-10,"MAC-V AVIATION, INC.",87240.45,"THE UNITED STATES DEPARTMENT OF AGRICULTURE (USDA), ANIMAL AND PLANT HEALTH INSPECTION SERVICE (APHIS), WILDLIFE SERVICES (WS) GUAM STATE OFFICE (WS-GUAM) INTENDS TO PROCURE THE SERVICES OF A QUALIFIED MD500/OH-6 HELICOPTER MECHANIC FOR OPERATIONAL S",365,-398,Ended,12639523Q0242,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,WS BARRIGADA GU,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,488190 OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,Department of Agriculture,Animal and Plant Health Inspection Service,PURCHASE ORDER,2023-08-10,2024-08-09,2025-01-30,CONT_AWD_12639523P0381_12K3_-NONE-_-NONE-,2023-08-10,126395
15M10323FA4700074,2023-03-10,AARDVARK,28200.0,"HOTEL LODGING , POP 8212023 - 82523",4,-748,Ended,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,FIRM FIXED PRICE,,"U.S. DEPT OF JUSTICE, USMS",4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336411 AIRCRAFT MANUFACTURING,Department of Justice,U.S. Marshals Service,DELIVERY ORDER,2023-08-21,2023-08-25,2023-03-14,CONT_AWD_15M10323FA4700074_1544_15A00020DAQA00605_1560,2023-03-10,15M103
15M10323PA4700086,2023-09-01,CAMP SYSTEMS INTERNATIONAL INC.,13350.0,MAINTENANCE MANAGEMENT SYSTEMS FOR CESSNA 208 AND 206 MODEL AIRCRAFT,365,-376,Ended,EMAIL,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,"U.S. DEPT OF JUSTICE, USMS",4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,541511 CUSTOM COMPUTER PROGRAMMING SERVICES,Department of Justice,U.S. Marshals Service,PURCHASE ORDER,2023-09-01,2024-08-31,2025-04-17,CONT_AWD_15M10323PA4700086_1544_-NONE-_-NONE-,2023-09-01,15M103
19ZA6023P0704,2023-09-15,MISCELLANEOUS FOREIGN AWARDEES,20919.34,ELECTRIC INDOOR FORKLIFT/ORDER PICKER,13,-714,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,BUREAU OF AFRICAN AFFAIRS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332710 MACHINE SHOPS,Department of State,Department of State,PURCHASE ORDER,2023-09-15,2023-09-28,2023-09-19,CONT_AWD_19ZA6023P0704_1900_-NONE-_-NONE-,2023-09-15,19ZA60
47QSWC23F0062,2023-04-27,"TACTICAL & SURVIVAL SPECIALTIES, LLC",715280.0,PMA 265 AIRCRAFT ENGINE ASSESSMENT ENGINEERING TOOLS,91,-769,Ended,47QSWC23Q0074,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,NAVAL AIR SYSTEMS COMMAND,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,315990 APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,2023-05-05,2023-08-04,2023-05-01,CONT_AWD_47QSWC23F0062_4732_GS07F016DA_4732,2023-04-27,47QSWC
6973GH23F00417,2022-12-31,ROLLS-ROYCE DEUTSCHLAND LTD & CO KG,263934.0,"ROLLS ROYCE CORPORATECARE 6973GH-21-D-00007 OPT 2 01/01/2023 - 12/31/2023 ENG #1 300 HOURS @ $439.89 = $131,967.00 ENG #2 300 HOURS @ $439.89 = $131,967.00 TOTAL $263,934.00",365,-620,Ended,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FAA,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,488190 OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,Department of Transportation,Federal Aviation Administration,DELIVERY ORDER,2022-12-31,2023-12-31,2024-07-01,CONT_AWD_6973GH23F00417_6920_6973GH21D00007_6920,2022-12-31,6973GH
70B02C23P00000300,2023-06-29,ULTRAX AEROSPACE INC,524314.0,ULTRAX EQUIPMENT CALIBRATION,917,111,>60,20138488,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,OFFICE OF AIR AND MARINE OPERATIONS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Customs and Border Protection,PURCHASE ORDER,2023-06-28,2025-12-31,2025-07-31,CONT_AWD_70B02C23P00000300_7014_-NONE-_-NONE-,2023-06-29,70B02C
70Z03823FD0000013,2022-12-20,"EDMO DISTRIBUTORS, INCORPORATED",35710.85,PURCHASE BREAKOUT BOX TESTERS USED IN THE PERFORMANCE OF MAITENANCE AND REPAIR ON U.S. COAST GUARD AIRCRAFT.,76,-920,Ended,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334515 INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-12-20,2023-03-06,2024-05-31,CONT_AWD_70Z03823FD0000013_7008_GS07F5985R_4730,2022-12-20,70Z038
70Z03823FD0000037,2023-05-18,TESTVONICS INC,509232.0,AIR DATA PRESSURE TEST SETS,181,-666,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"334513 INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-05-18,2023-11-15,2023-05-18,CONT_AWD_70Z03823FD0000037_7008_70Z03820DE0000002_7008,2023-05-18,70Z038
70Z03823FD0000044,2023-06-06,TESTVONICS INC,254616.0,AIR DATA PRESSURE TEST SETS,178,-650,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"334513 INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-06-06,2023-12-01,2024-05-31,CONT_AWD_70Z03823FD0000044_7008_70Z03820DE0000002_7008,2023-06-06,70Z038
70Z03823FP0000003,2022-11-09,UNITED COMMERCIAL SUPPLY LLC,2700.0,PURCHASE 10GAL TANK LINERS,21,-1016,Ended,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332510 HARDWARE MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-11-09,2022-11-30,2024-05-31,CONT_AWD_70Z03823FP0000003_7008_GS21F0041U_4730,2022-11-09,70Z038
70Z03823FP0000004,2022-11-15,"PREMIER & COMPANIES, INC.",0.0,PURCHASE DIRT TRAP PROTECTION MATERIAL AND TYVEK SLEEVES FOR USE WHEN PERFORMING MAINTENANCE AND REPAIR ON U.S. COAST GUARD AIRCRAFT.,63,-968,Ended,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332510 HARDWARE MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-11-15,2023-01-17,2023-07-12,CONT_AWD_70Z03823FP0000004_7008_GS21F0035T_4730,2022-11-15,70Z038
70Z03823FP0000028,2023-05-08,UNITED COMMERCIAL SUPPLY LLC,4452.0,PURCHASE 10GAL TANK LINERS,17,-840,Ended,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,332510 HARDWARE MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-05-08,2023-05-25,2024-05-31,CONT_AWD_70Z03823FP0000028_7008_GS21F0041U_4730,2023-05-08,70Z038
70Z03823PC0000082,2023-01-25,MHD-ROCKLAND INC.,34650.0,PURCHASE OF ONE (1) EA TEST SET ANTI SKID (P/N: 3404035-1),180,-780,Ended,70Z03823QH0000050,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336411 AIRCRAFT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-01-25,2023-07-24,2024-05-29,CONT_AWD_70Z03823PC0000082_7008_-NONE-_-NONE-,2023-01-25,70Z038
70Z03823PC0000215,2023-06-06,MEGGITT (UK) LIMITED,129958.0,PURCHASE OF AIR DATA COMPUTER AND PRESSURE TRANSDUCER FOR USE ON LONG RANGE SURVEILLANCE AIRCRAFT.,329,-499,Ended,70Z03823QH0000075,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-06-06,2024-04-30,2025-08-19,CONT_AWD_70Z03823PC0000215_7008_-NONE-_-NONE-,2023-06-06,70Z038
70Z03823PD0000014,2022-12-13,TESTVONICS INC,27515.06,ADTS-3350ER ACCESSORIES. CORRECTED EXTENT COMPETED DESCRIPTION AND OTHER THAN FULL AND OPEN COMPETITION DESCRIPTION.,108,-895,Ended,70Z03823QE0000013,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2022-12-13,2023-03-31,2024-05-31,CONT_AWD_70Z03823PD0000014_7008_-NONE-_-NONE-,2022-12-13,70Z038
70Z03823PD0000019,2023-01-23,DANIELS MANUFACTURING CORPORATION,191030.34,CONVERT DMC1923 ELECTRICAL MAINTRENANCE KITS FOR MH-65C AIRCRAFT TO DMC2275 ELECTRICAL MAINTENANCE KITS FOR THE U.S. COAST GUARD'S MH-65E AIRCRAFT.,158,-804,Ended,70Z03823QE0000012,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-01-23,2023-06-30,2024-05-31,CONT_AWD_70Z03823PD0000019_7008_-NONE-_-NONE-,2023-01-23,70Z038
70Z03823PD0000023,2023-01-30,CAROLINA GROUND SERVICE EQUIPMENT INC,10529.46,PURCHASE BATTERY CHARGERS FOR USE WITH U.S. COAST GUARD AIRCRAFT EQUIPMENT.,177,-778,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"423610 ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-01-30,2023-07-26,2024-05-31,CONT_AWD_70Z03823PD0000023_7008_-NONE-_-NONE-,2023-01-30,70Z038
70Z03823PD0000041,2023-03-28,"AIRBUS HELICOPTERS, INC.",31388.52,PURCHASE VARIOUS GROUND SUPPORT EQUIPMENT FOR THE COAST GUARD HH-65 HELICOPTERS.,186,-712,Ended,70Z03823QE0000035,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-03-28,2023-09-30,2024-05-31,CONT_AWD_70Z03823PD0000041_7008_-NONE-_-NONE-,2023-03-28,70Z038
70Z03823PD0000059,2023-05-16,NAV AIDS LTD,7649.64,PURCHASE PITOT ADAPTERS FOR USE ON U.S. COAST GUARD HC-144 AIRCRAFT.,55,-794,Ended,70Z03823QE0000046,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-05-16,2023-07-10,2024-05-31,CONT_AWD_70Z03823PD0000059_7008_-NONE-_-NONE-,2023-05-16,70Z038
70Z03823PD0000078,2023-07-25,TAIGLOBAL GROUP LLC,19400.0,PURCHASE ADAPTER SETS USED IN THE REPAIR OF THE MAIN ROTOR BLADES (MRB) AND THE TAIL ROTOR BLADES (TRB) ON THE U.S. COAST GUARD'S H60J HELICOPTERS.,29,-750,Ended,70Z03823QE0000052,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-07-25,2023-08-23,2024-05-31,CONT_AWD_70Z03823PD0000078_7008_-NONE-_-NONE-,2023-07-25,70Z038
70Z03823PF0001273,2023-09-18,GASTOPS LTD.,115450.0,PROCUREMENT OF CHIPCHECK DEBRIS ANALYSIS SYSTEM FOR USE ON MH-65 AIRCRAFT,42,-682,Ended,70Z03823QB0000365,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-18,2023-10-30,2024-12-16,CONT_AWD_70Z03823PF0001273_7008_-NONE-_-NONE-,2023-09-18,70Z038
70Z03823PF0002001,2023-09-07,"RDI TECHNOLOGIES, INC",48789.0,"PROCUREMENT OF CAMERA, SOFTWARE, ACCESSORIES, AND TRAINING USED IN VIBRATION ANALYSIS ON THE MH-65 AIRCRAFT.",38,-697,Ended,70Z03823QB0002001,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334519 OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-07,2023-10-15,2024-05-31,CONT_AWD_70Z03823PF0002001_7008_-NONE-_-NONE-,2023-09-07,70Z038
70Z03823PH0000043,2023-09-12,D-CHECK DEVELOPMENTS INC,75545.0,PURCHASE OF OMNI ARM MODEL NBM FOR USE ON LONG RANGE SURVEILLANCE AIRCRAFT.,170,-560,Ended,70Z03823QH0000169,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-12,2024-02-29,2023-09-13,CONT_AWD_70Z03823PH0000043_7008_-NONE-_-NONE-,2023-09-12,70Z038
70Z03823PJ0000015,2023-05-16,INDAL TECHNOLOGIES INC.,135316.68,"REMOVE, DISPOSE, REPAIR, INSTALL, TEST AND CALIBRATE DRIVE WHEEL AXELS ON MANTIS SHH ELP AND INSTALL A NEW ELP BATT REPLACE KIT.",360,-489,Ended,70Z03823QJ0000267,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,488190 OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-05-16,2024-05-10,2023-10-26,CONT_AWD_70Z03823PJ0000015_7008_-NONE-_-NONE-,2023-05-16,70Z038
70Z03823PK0000013,2023-09-14,"SEAHORSE DEFENSE SUPPLY, LLC",99689.76,PURCHASE OF AN AIRCRAFT ROTOR BALANCE MACHINE TO BE USED BY ELECTRONIC SHOP PERSONNEL DURING THE OVERHAUL OF U.S. COAST GUARD AIRCRAFT.,174,-554,Ended,70Z03823QK0000013,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,423830 INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-14,2024-03-06,2024-11-13,CONT_AWD_70Z03823PK0000013_7008_-NONE-_-NONE-,2023-09-14,70Z038
70Z03823PL0000001,2023-02-15,SHOCKFORM AERONAUTIQUE INC.,13669.0,PROCUREMENT OF FLAPSPEED FPK-PRO-105 COMPLETE KIT.,7,-932,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-02-15,2023-02-22,2024-05-31,CONT_AWD_70Z03823PL0000001_7008_-NONE-_-NONE-,2023-02-15,70Z038
70Z03823PN0000109,2023-01-09,LEONARDO SPA,16866.0,PURCHASE OF ADAPTER AND FITTING FOR C27 AIRCRAFT,180,-796,Ended,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-01-09,2023-07-08,2024-05-31,CONT_AWD_70Z03823PN0000109_7008_-NONE-_-NONE-,2023-01-09,70Z038
70Z03823PN0000132,2023-01-23,LEONARDO SPA,176310.02,PROCUREMENT OF SPARE PARTS TO BE USED ON C27J AIRCRAFT.,240,-722,Ended,70Z03823QW0000035,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-01-23,2023-09-20,2024-05-31,CONT_AWD_70Z03823PN0000132_7008_-NONE-_-NONE-,2023-01-23,70Z038
70Z03823PN0000384,2023-06-22,"CUDA II, INC",76589.0,PURCHASE OF SPARES FOR HC27J.,182,-630,Ended,70Z03823QW0000142,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-06-22,2023-12-21,2024-07-09,CONT_AWD_70Z03823PN0000384_7008_-NONE-_-NONE-,2023-06-22,70Z038
70Z03823PP0000047,2023-09-07,"WESTEX GROUP, INC",25026.82,PURCHASE OF A HYDRAULIC HOSE ASSEMBLY PRESSURE TEST STAND FOR HYDROSTATIC TESTING OF HOSE ASSEMBLIES MANUFACTURED BY THE U.S. COAST GUARD FOR USE ON ITS AIRCRAFT.,57,-678,Ended,70Z03823QK0000016,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333248 ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-07,2023-11-03,2024-03-19,CONT_AWD_70Z03823PP0000047_7008_-NONE-_-NONE-,2023-09-07,70Z038
70Z03823PP0000057,2023-09-14,STINGRAY MANUFACTURING LLC,19287.81,PURCHASE REVERSE OSMOSIS WATER PURIFICATION SYSTEM TO BE INSTALLED ON THE MODEL 4040 AQUEOUS PARTS WASHER USED TO CLEAN AND DEGREASE TRANSMISSION AND GEARBOX PARTS AS PART OF PROGRAMMED DEPOT MAINTENANCE ON U.S. COAST GUARD AIRCRAFT.,62,-666,Ended,70Z03823QK0000014,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333310 COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2023-09-14,2023-11-15,2024-05-31,CONT_AWD_70Z03823PP0000057_7008_-NONE-_-NONE-,2023-09-14,70Z038
80NSSC23PA325,2022-12-27,"WEBB-RITE SAFETY, INC.",24420.0,MOBILE ACCESS FALL PROTECTION PLATFORM FOR TANKERS/TRAILERS,42,-947,Ended,80NSSC23811102Q-1,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,10,FIRM FIXED PRICE,NO SET ASIDE USED.,NASA SHARED SERVICES CENTER,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,339999 ALL OTHER MISCELLANEOUS MANUFACTURING,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,2022-12-27,2023-02-07,2023-08-17,CONT_AWD_80NSSC23PA325_8000_-NONE-_-NONE-,2022-12-27,80NSSC
80NSSC23PA459,2023-01-26,RAYTHEON COMPANY,27812.0,TRANSPONDER REPAIR,521,-438,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NASA SHARED SERVICES CENTER,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,2023-01-26,2024-06-30,2024-10-03,CONT_AWD_80NSSC23PA459_8000_-NONE-_-NONE-,2023-01-26,80NSSC
80NSSC23PA982,2023-04-28,RAYTHEON COMPANY,17757.0,P/N: 4079100-0507  S/N: DT-0762   TRANSPONDER REPAIR,180,-687,Ended,80NSSC23833573Q,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NASA SHARED SERVICES CENTER,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,2023-04-28,2023-10-25,2024-04-04,CONT_AWD_80NSSC23PA982_8000_-NONE-_-NONE-,2023-04-28,80NSSC
