Award ID,Award Date,Recipient Name,Awarded$,Award Description,PoP Duration,Days Till End,PoP Status,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
N6893622F0288,2022-03-30,NORTHROP GRUMMAN SYSTEMS CORPORATION,825000.0,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,694,-552,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-03-30,2024-02-22,2024-02-29,CONT_AWD_N6893622F0288_9700_N6893619D0007_9700,2022-03-30,N68936
N6893622F0305,2022-04-28,RAYTHEON COMPANY,4482037.01,EO14042 - ENGINEERING SERVICE DOMESTIC LABOR,641,-576,Ended,N6893617R0019,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-04-28,2024-01-29,2023-04-26,CONT_AWD_N6893622F0305_9700_N6893618D0025_9700,2022-04-28,N68936
N6893622F0329,2022-04-27,NORTHROP GRUMMAN SYSTEMS CORPORATION,1481955.93,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,665,-552,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-04-28,2024-02-22,2024-02-29,CONT_AWD_N6893622F0329_9700_N6893619D0007_9700,2022-04-27,N68936
N6893622F0366,2022-05-06,"MERCURY DEFENSE SYSTEMS, INC.",26222.73,REPAIR SERVICES (I/J) AND EVALUATION,216,-990,Ended,N6893612R0095,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-05-09,2022-12-11,2022-08-22,CONT_AWD_N6893622F0366_9700_N6893616D0003_9700,2022-05-06,N68936
N6893622F0368,2022-05-19,NORTHROP GRUMMAN SYSTEMS CORPORATION,941626.0,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,364,-830,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-05-21,2023-05-20,2023-05-17,CONT_AWD_N6893622F0368_9700_N6893619D0007_9700,2022-05-19,N68936
N6893622F0388,2022-06-13,"E.A.S. MANUFACTURING CO., INC.",306900.0,ALIC CHASSIS DELIVERABLE UNIT,211,-960,Ended,N6893620R0123,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,332710 MACHINE SHOPS,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-13,2023-01-10,2023-06-29,CONT_AWD_N6893622F0388_9700_N6893621D0042_9700,2022-06-13,N68936
N6893622F0389,2022-06-07,RAYTHEON COMPANY,11302254.7,F/A-18/EA-18G SENSOR SYSTEM SUPPORT WIDEBAND RECEIVER TASK ORDER,938,-239,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-07,2024-12-31,2025-05-19,CONT_AWD_N6893622F0389_9700_N6893619D0001_9700,2022-06-07,N68936
N6893622F0392,2022-06-01,NORTHROP GRUMMAN SYSTEMS CORPORATION,1696063.0,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,364,-817,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-03,2023-06-02,2023-03-16,CONT_AWD_N6893622F0392_9700_N6893619D0007_9700,2022-06-01,N68936
N6893622F0406,2022-07-07,RAYTHEON COMPANY,220086.87,F/A-18/EA-18G SENSOR SYSTEMS SUPPORT EIAD/EAD CONVERSION,274,-880,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-30,2023-03-31,2024-09-28,CONT_AWD_N6893622F0406_9700_N6893619D0001_9700,2022-07-07,N68936
N6893622F0408,2022-06-30,"NEW DIRECTIONS TECHNOLOGIES, INC.",10763884.48,FMS LABOR - ENGINEERING SERVICES,374,-789,Ended,N6893617R0048,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-21,2023-06-30,2025-03-25,CONT_AWD_N6893622F0408_9700_N6893620D0005_9700,2022-06-30,N68936
N6893622F0420,2022-06-09,NORTHROP GRUMMAN SYSTEMS CORPORATION,1811406.15,LABOR,364,-807,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-13,2023-06-12,2022-08-11,CONT_AWD_N6893622F0420_9700_N6893619D0007_9700,2022-06-09,N68936
N6893622F0429,2022-06-13,"MERCURY DEFENSE SYSTEMS, INC.",11769.25,REPAIR SERVICES (I/J),56,-1112,Ended,N6893612R0095,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-16,2022-08-11,2022-07-28,CONT_AWD_N6893622F0429_9700_N6893616D0003_9700,2022-06-13,N68936
N6893622F0437,2022-07-15,RAYTHEON COMPANY,1915144.2,F/A-18/EA-18G SENSOR SYSTEMS SUPPORT - CORRECT INADEQUATE SAR MODES TASK ORDER,384,-770,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-06-30,2023-07-19,2024-09-28,CONT_AWD_N6893622F0437_9700_N6893619D0001_9700,2022-07-15,N68936
N6893622F0467,2022-06-29,NORTHROP GRUMMAN SYSTEMS CORPORATION,1973052.0,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,364,-789,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-01,2023-06-30,2023-08-11,CONT_AWD_N6893622F0467_9700_N6893619D0007_9700,2022-06-29,N68936
N6893622F0469,2022-06-29,NORTHROP GRUMMAN SYSTEMS CORPORATION,4826714.7,ENGINEERING SERVICES,364,-789,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-01,2023-06-30,2023-05-08,CONT_AWD_N6893622F0469_9700_N6893619D0007_9700,2022-06-29,N68936
N6893622F0479,2022-07-15,RAYTHEON COMPANY,2007782.98,F/A-18/EA-18G SENSOR SYSTEM SUPPORT AN/APG-79 (V)4 TEST ASSESSMENT AND ANOMALY RESOLUTION TASK ORDER,74,-1062,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-18,2022-09-30,2024-09-28,CONT_AWD_N6893622F0479_9700_N6893619D0001_9700,2022-07-15,N68936
N6893622F0480,2022-07-21,RAYTHEON COMPANY,2319837.1,F/A-18/EA-18G SENSOR SYSTEMS SUPPORT ALR-67(V)3 SOFTWARE CORRECTION OF DEFICIENCIES TASK ORDER,439,-697,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-18,2023-09-30,2024-09-28,CONT_AWD_N6893622F0480_9700_N6893619D0001_9700,2022-07-21,N68936
N6893622F0507,2022-07-21,NORTHROP GRUMMAN SYSTEMS CORPORATION,1324492.09,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,578,-552,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-24,2024-02-22,2024-02-29,CONT_AWD_N6893622F0507_9700_N6893619D0007_9700,2022-07-21,N68936
N6893622F0525,2022-07-27,RAYTHEON COMPANY,2713749.96,F/A-18/EA-18G SENSOR SYSTEMS SUPPORT ASUW STRIKE ACCELERATOR TASK ORDER,65,-1062,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-27,2022-09-30,2024-09-28,CONT_AWD_N6893622F0525_9700_N6893619D0001_9700,2022-07-27,N68936
N6893622F0527,2022-07-26,RAYTHEON COMPANY,3892858.75,F/A-18/EA-18G SENSOR SYSTEMS SUPPORT BITSAR APG79(V)4,100,-1027,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-27,2022-11-04,2024-09-28,CONT_AWD_N6893622F0527_9700_N6893619D0001_9700,2022-07-26,N68936
N6893622F0528,2022-07-26,RAYTHEON COMPANY,1554209.49,LABOR,335,-791,Ended,N6893616R0036,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-07-28,2023-06-28,2023-06-12,CONT_AWD_N6893622F0528_9700_N6893618D0029_9700,2022-07-26,N68936
N6893622F0529,2022-08-04,RAYTHEON COMPANY,1974084.31,F/A-18/EA-18G SENSOR SYSTEM SUPPORT AIR TO SURFACE ID II TASK ORDER,361,-758,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-08-04,2023-07-31,2024-09-28,CONT_AWD_N6893622F0529_9700_N6893619D0001_9700,2022-08-04,N68936
N6893622F0554,2022-09-06,NORTHROP GRUMMAN SYSTEMS CORPORATION,2749007.62,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,997,-88,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-09-07,2025-05-31,2024-11-27,CONT_AWD_N6893622F0554_9700_N6893619D0007_9700,2022-09-06,N68936
N6893622F0669,2022-08-31,"MERCURY DEFENSE SYSTEMS, INC.",23683.07,REPAIR SERVICES (I/J),116,-978,Ended,N6893612R0095,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-08-29,2022-12-23,2023-04-26,CONT_AWD_N6893622F0669_9700_N6893616D0003_9700,2022-08-31,N68936
N6893622F0685,2022-09-09,"MERCURY DEFENSE SYSTEMS, INC.",36243.51,REPAIR SERVICES (I/J),116,-967,Ended,N6893612R0095,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-09-09,2023-01-03,2023-04-02,CONT_AWD_N6893622F0685_9700_N6893616D0003_9700,2022-09-09,N68936
N6893622F0728,2022-09-28,RAYTHEON COMPANY,4112492.5,"F/A-18/EA-18G SENSOR SYSTEMS SUPPORT, TASK ORDER AN/APG-79 SSWAAR",366,-696,Ended,N6893618R0044,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-09-30,2023-10-01,2024-09-28,CONT_AWD_N6893622F0728_9700_N6893619D0001_9700,2022-09-28,N68936
N6893622F0730,2022-09-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,455000.0,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,512,-552,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-09-28,2024-02-22,2024-02-29,CONT_AWD_N6893622F0730_9700_N6893619D0007_9700,2022-09-23,N68936
N6893622F0732,2022-09-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,1226710.0,LABOR,364,-697,Ended,N6893616R0069,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2022-10-01,2023-09-30,2023-06-01,CONT_AWD_N6893622F0732_9700_N6893619D0007_9700,2022-09-23,N68936
N6893622P0153,2022-03-23,VIASAT INC,3995.0,RADIO FIX,99,-1154,Ended,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAL AIR WARFARE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2022-03-23,2022-06-30,2023-02-15,CONT_AWD_N6893622P0153_9700_-NONE-_-NONE-,2022-03-23,N68936
W50S7F22P0001,2021-11-04,GENTEX CORP,25822.0,CUSTOM FITTING OF F16 PILOT HELMET/O2 MASK,92,-1300,Ended,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,148 FW OG,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,2021-11-04,2022-02-04,2022-03-10,CONT_AWD_W50S7F22P0001_9700_-NONE-_-NONE-,2021-11-04,W50S7F
W58RGZ22F0151,2022-01-20,SIKORSKY AIRCRAFT CORPORATION,11010.0,CONTRACT FOR UNIQUE COMPONENT SOFTWARE LOADS FOR VARIOUS FOREIGN MILITARY SALES CUSTOMERS.,29,-1286,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-01-20,2022-02-18,2022-04-20,CONT_AWD_W58RGZ22F0151_9700_W58RGZ20D0028_9700,2022-01-20,W58RGZ
W58RGZ22F0205,2022-03-04,SIKORSKY AIRCRAFT CORPORATION,7824.0,CONTRACT FOR UNIQUE SOFTWARE LOADS.,35,-1237,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-03-04,2022-04-08,2022-03-04,CONT_AWD_W58RGZ22F0205_9700_W58RGZ20D0028_9700,2022-03-04,W58RGZ
W58RGZ22F0250,2022-05-26,DEFENSE SYSTEMS AND SOLUTIONS,14158560.0,"ENGINEERING, PRODUCTION DRAWING PACKAGE, AND HARNESS KIT FABRICATION.",1680,491,>60,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,COST PLUS FIXED FEE,,W1DF CCDC AV MISSILE CENTER,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Army,DELIVERY ORDER,2022-05-26,2026-12-31,2025-04-08,CONT_AWD_W58RGZ22F0250_9700_W58RGZ18D0001_9700,2022-05-26,W58RGZ
W58RGZ22F0279,2022-06-01,SIKORSKY AIRCRAFT CORPORATION,3045.0,"UNIQUE SOFTWARE LOADS:  TASK ORDER W58RGZ-22-F-0279 IS ISSUED UNDER CONTRACT W58RGZ-20-D-0028 FOR UNIQUE SOFTWARE LOAD SUPPORT FOR THE UH-60M BLACK HAWK HELICOPTER IN SUPPORT OF TAIWAN,",29,-1154,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-06-01,2022-06-30,2022-06-01,CONT_AWD_W58RGZ22F0279_9700_W58RGZ20D0028_9700,2022-06-01,W58RGZ
W58RGZ22F0280,2022-06-01,SIKORSKY AIRCRAFT CORPORATION,3045.0,"UNIQUE SOFTWARE LOADS:  TASK ORDER W58RGZ-22-F-0280 IS ISSUED UNDER CONTRACT W58RGZ-20-D-0028 FOR UNIQUE SOFTWARE LOAD SUPPORT FOR THE UH-60M BLACK HAWK HELICOPTER IN SUPPORT OF TAIWAN,",29,-1154,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-06-01,2022-06-30,2022-06-01,CONT_AWD_W58RGZ22F0280_9700_W58RGZ20D0028_9700,2022-06-01,W58RGZ
W58RGZ22F0324,2022-07-11,SIKORSKY AIRCRAFT CORPORATION,6231.0,TASK ORDER W58RGZ-22-F-0324 IS ISSUED FOR UNIQUE SOFTWARE LOADS SUPPORT FOR THE UH-60M BLACK HAWK HELICOPTER IN SUPPORT OF FOREIGN MILITARY SALES CUSTOMER TAIWAN.,39,-1104,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-07-11,2022-08-19,2022-08-03,CONT_AWD_W58RGZ22F0324_9700_W58RGZ20D0028_9700,2022-07-11,W58RGZ
W58RGZ22F0328,2022-07-14,SIKORSKY AIRCRAFT CORPORATION,7824.0,"TASK ORDER W58RGZ-22-F-0328 IS ISSUED FOR UNIQUE SOFTWARE LOADS SUPPORT FOR THE UH-60M BLACK HAWK HELICOPTER IN SUPPORT OF FOREIGN MILITARY SALES (FMS) CUSTOMER TUNISIA, FMS CASE TU-B-USS, CASE LINE 149.",17,-1123,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-07-14,2022-07-31,2024-02-22,CONT_AWD_W58RGZ22F0328_9700_W58RGZ20D0028_9700,2022-07-14,W58RGZ
W58RGZ22F0453,2022-09-21,SIKORSKY AIRCRAFT CORPORATION,6231.0,"FOR UNIQUE SOFTWARE LOADS SUPPORT FOR THE UH-60M BLACK HAWK HELICOPTER IN SUPPORT OF FOREIGN MILITARY SALES (FMS) CUSTOMER TUNISIA, FMS CASE TU-B-USS, CASE LINE 149.",33,-1038,Ended,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,W6DQ PEO AVN HUNTSVILLE,K016 MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,541519 OTHER COMPUTER RELATED SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,2022-09-21,2022-10-24,2024-02-22,CONT_AWD_W58RGZ22F0453_9700_W58RGZ20D0028_9700,2022-09-21,W58RGZ
