Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z03824FD0000040,7/9/2024,TESTVONICS INC,524509,PURCHASE AIR DATA PRESSURE TEST SETS,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"334513 INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,7/9/2024,1/14/2025,7/9/2024,CONT_AWD_70Z03824FD0000040_7008_70Z03820DE0000002_7008,7/9/2024,70Z038
70Z03824FD0000053,8/20/2024,GE AVIATION SYSTEMS LLC,24178.9,PURCHASE OF AIRCRAFT MAINTENANCE FIXTURE TO BE USED ON COAST GUARD AIRCRAFT DURING MAINTENANCE.,70Z03824QE0000069,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,8/20/2024,10/28/2025,9/9/2024,CONT_AWD_70Z03824FD0000053_7008_SPE4A119G0016_9700,8/20/2024,70Z038
70Z03824FP0000023,5/14/2024,"PREMIER & COMPANIES, INC.",3964.35,PURCHASE 2.8 GALLON TANK PAINT LINERS FOR USE BY PERSONNEL PERFORMING MAINTENANCE AND REPAIR ON U.S. COAST GUARD AIRCRAFT.,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,322230 STATIONERY PRODUCT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,5/14/2024,5/31/2024,5/14/2024,CONT_AWD_70Z03824FP0000023_7008_47QSEA20D0043_4732,5/14/2024,70Z038
70Z03824FR0000096,4/10/2024,TESTVONICS INC,104901.8,PROCUREMENT OF T-SET AIR DATA TESTERS FOR USE ON THE MH-60T,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"334513 INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,4/10/2024,8/13/2024,4/10/2024,CONT_AWD_70Z03824FR0000096_7008_70Z03820DE0000002_7008,4/10/2024,70Z038
70Z03824PC0000060,2/21/2024,FATIGUE TECHNOLOGY INC,39149.22,PURCHASE OF AIRCRAFT MAIN REPAIR KIT FOR USE ON LONG RANGE SURVEILLANCE AIRCRAFT.,70Z03824QH0000035,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,2/21/2024,3/3/2025,4/30/2025,CONT_AWD_70Z03824PC0000060_7008_-NONE-_-NONE-,2/21/2024,70Z038
70Z03824PC0000149,6/21/2024,S W INTERCONNECT INC,29000,"PURCHASE OF CABLE SET, DATABUS",70Z03824QH0000080,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/21/2024,8/2/2024,6/21/2024,CONT_AWD_70Z03824PC0000149_7008_-NONE-_-NONE-,6/21/2024,70Z038
70Z03824PC0000168,7/30/2024,FRONTGRADE TECHNOLOGIES INC.,25905,"PURCHASE OF (5) EACH WAVE GUIDE, PN: 698260-11 FOR USE ON HC130J AIRCRAFT.",70Z03824QH0000088,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,7/30/2024,3/3/2025,7/15/2025,CONT_AWD_70Z03824PC0000168_7008_-NONE-_-NONE-,7/30/2024,70Z038
70Z03824PD0000039,6/20/2024,"TECHNICAL COMMUNITIES, INC.",0,PURCHASE FUEL QUANTITY INTERFACE TEST SET TO BE USED ON US COAST GUARD AIRCRAFT.,70Z03824QE0000039,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334515 INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/20/2024,9/11/2024,9/11/2024,CONT_AWD_70Z03824PD0000039_7008_-NONE-_-NONE-,6/20/2024,70Z038
70Z03824PD0000063,8/20/2024,"HOFFMAN ENGINEERING, LLC",17619.5,PURCHASE NIGHT VISION GOGGLE (NVG) TEST SETS TO BE USED BY U.S. COAST GUARD PERSONNEL.,70Z03824QE0000070,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334515 INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/20/2024,12/17/2024,8/20/2024,CONT_AWD_70Z03824PD0000063_7008_-NONE-_-NONE-,8/20/2024,70Z038
70Z03824PD0000066,8/22/2024,THE ENTWISTLE COMPANY LLC,13674,TT&E OF CHECK FILL UNIT.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,811310 COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/22/2024,10/11/2024,9/20/2024,CONT_AWD_70Z03824PD0000066_7008_-NONE-_-NONE-,8/22/2024,70Z038
70Z03824PD0000076,9/5/2024,HELITUNE INC,16594.35,PURCHASE OF RT-TIPTRAK CAMERA AND OTHER COMPONENTS FOR USE ON MH65 AIRCRAFT.,70Z03824QE0000081,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/5/2024,10/17/2024,9/5/2024,CONT_AWD_70Z03824PD0000076_7008_-NONE-_-NONE-,9/5/2024,70Z038
70Z03824PF0000583,5/16/2024,"AIRBUS HELICOPTERS, INC.",26740.4,"PROCUREMENT OF SPARE BASE,MGB'S FOR USE ON THE MH-65 AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",70Z03824QB0000148,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,5/16/2024,3/31/2025,5/16/2024,CONT_AWD_70Z03824PF0000583_7008_-NONE-_-NONE-,5/16/2024,70Z038
70Z03824PH0000020,6/27/2024,ALTA DATA TECHNOLOGIES LLC,12287,PURCHASE OF TESTS SETS TO BE USED ON UNITED STATES COAST GUARD HC-130J AIRCRAFT.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/27/2024,8/1/2024,7/15/2025,CONT_AWD_70Z03824PH0000020_7008_-NONE-_-NONE-,6/27/2024,70Z038
70Z03824PJ0000011,1/4/2024,IDSC HOLDINGS LLC,112515.99,"PURCHASE OF THE TOOL KITS, TOOLBOXES, FOAM, AND STANDARD ETCH THAT WILL BE USED BY USCG AIR STATION VENTURA FOR THE MH60T HELICOPTERS.",70Z03824QJ0000084,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,1/4/2024,5/8/2024,3/28/2024,CONT_AWD_70Z03824PJ0000011_7008_-NONE-_-NONE-,1/4/2024,70Z038
70Z03824PJ0000014,1/19/2024,"C-LARS, LLC",80816.46,"PURCHASE OF THE HYDRAULIC POWER UNIT WILL BE USED ON MH60T HELICOPTERS, THIS WILL BE A DIRECT SHIP TO AIR STATION VENTURA.",70Z03824QJ0000128,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,1/19/2024,5/15/2024,9/24/2024,CONT_AWD_70Z03824PJ0000014_7008_-NONE-_-NONE-,1/19/2024,70Z038
70Z03824PJ0000027,4/8/2024,CAROLINA GROUND SERVICE EQUIPMENT INC,16802.04,PURCHASE OF CART TO BE USED ON MH60T HELICOPTERS.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,4/8/2024,4/22/2024,4/8/2024,CONT_AWD_70Z03824PJ0000027_7008_-NONE-_-NONE-,4/8/2024,70Z038
70Z03824PJ0000043,9/5/2024,"EVIDENT SCIENTIFIC, INC.",3230.1,PURCHASE OF ULTRASONIC PROBE TO BE USED ON USCG MH60T HELICOPTERS.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/5/2024,10/11/2024,9/5/2024,CONT_AWD_70Z03824PJ0000043_7008_-NONE-_-NONE-,9/5/2024,70Z038
70Z03824PN0000341,6/7/2024,MHD-ROCKLAND INC.,43500,OVERHAUL OF CONTROL BOX FOR HC-27J AIRCRAFT.,70Z03824QW0000090,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,6/7/2024,10/12/2024,6/7/2024,CONT_AWD_70Z03824PN0000341_7008_-NONE-_-NONE-,6/7/2024,70Z038
70Z03824PR0000110,11/27/2023,"L3HARRIS AVIATION PRODUCTS, INC",101656,PURCHASE OF AIR DATA COMPUTERS TO BE USED ON USCG MH-60T HELICOPTERS.,70Z03824QJ0000056,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,11/27/2023,2/5/2024,9/25/2024,CONT_AWD_70Z03824PR0000110_7008_-NONE-_-NONE-,11/27/2023,70Z038
70Z03824PR0000435,4/24/2024,"TRONAIR, INC.",10756,PURCHASE OF FILLER AND BLEEDER FOR USE ON MH-60T HELICOPTERS.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,AVIATION LOGISTICS CENTER (ALS),4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,4/24/2024,7/22/2024,1/8/2025,CONT_AWD_70Z03824PR0000435_7008_-NONE-_-NONE-,4/24/2024,70Z038
FA248724PB001,8/2/2024,"MARVIN TEST SOLUTIONS, INC.",46627.25,THE PURCHASE OF ONE (1) SMARTCAN ARMAMENT TESTER PART # 3162-000-00 AND ONE (1) MIL-STD-1760 WEAPON UMBILICAL CABLE PART # 3060-288-00.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F1T0DC 96 TW LMCA 96 CTG,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,334515 INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,Department of Defense,Department of the Air Force,PURCHASE ORDER,8/2/2024,11/15/2024,2/9/2025,CONT_AWD_FA248724PB001_9700_-NONE-_-NONE-,8/2/2024,FA2487
FA252124P0081,9/13/2024,TECHNOLOGY INTERNATIONAL INC,113300,"AGE WASH RACK AND PRESSURE WASHER IN ACCORDANCE WITH QUOTE SUBMITTED WITH REFERENCE: TII/FL/0924/40125. CONFIRM SHIPPING ADDRESS WITH UNIT REPRESENTATIVE BEFORE SHIPPING:  920 MXS/MXMGMARK FOR: JOHN HARTZOG 691 RESCUE RDPATRICK SFB, FL. 32925",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,13,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,920 MXG CC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333310 COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,9/16/2024,4/11/2025,6/2/2025,CONT_AWD_FA252124P0081_9700_-NONE-_-NONE-,9/13/2024,FA2521
FA302024P0188,9/27/2024,WERCO MANUFACTURING INC,339900,361 TRS CUSTOM F-108 ENGINE STANDS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F3V5B1 361 TRS CC,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,9/27/2024,6/13/2025,6/2/2025,CONT_AWD_FA302024P0188_9700_-NONE-_-NONE-,9/27/2024,FA3020
FA441724P0116,7/26/2024,"KIJERO, LLC",43824.86,LOADCELL CONTROL BOX,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F2F201 1 SOMXG  RM,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,7/26/2024,11/30/2024,9/3/2024,CONT_AWD_FA441724P0116_9700_-NONE-_-NONE-,7/26/2024,FA4417
FA442724F0030,7/1/2024,A3 SYSTEMS CORPORATION,114158.98,BEAD BREAKER (UBB),,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,F3ZT90 60 MXS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336112 LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,7/1/2024,12/3/2024,9/5/2024,CONT_AWD_FA442724F0030_9700_47QSWA18D008X_4732,7/1/2024,FA4427
FA442724P0077,7/10/2024,"BAUER, INC.",120240,THE 60TH MAINTENANCE SQUADRON WHEEL AND TIRE SHOP HAS A REQUIREMENT FOR TWO (2) AIRCRAFT WHEEL ASSEMBLY AND DISASSEMBLY STANDS IN ACCORDANCE WITH THE STATEMENT OF NEED.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,8,FIRM FIXED PRICE,NO SET ASIDE USED.,F3ZT90 60 MXS,4920 AIRCRAFT MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,PURCHASE ORDER,7/2/2024,11/11/2024,9/16/2024,CONT_AWD_FA442724P0077_9700_-NONE-_-NONE-,7/10/2024,FA4427
