Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
1282B123C0020,6/27/2023,KD BART FEDERAL SERVICES LLC,14893,"42"" X 29"" PIPE-ARCH (36"" ROUND EQUIVALENT) CORRUGATED METAL PIPE. 16 GAUGE METAL THICKNESS.",1282B123Q0112,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,Caribou-Targhee National Forest,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Agriculture,Forest Service,DEFINITIVE CONTRACT,6/30/2023,7/31/2023,7/24/2023,CONT_AWD_1282B123C0020_12C2_-NONE-_-NONE-,6/27/2023,1282B1
1282B123P0013,3/16/2023,B & H INTERNATIONAL LLC,31230.5,"KOOTENAI NATIONAL FOREST, LIBBY RANGER DISTRICT AND GULCH RANGER STATION.  THE PURCHASE OF D5 2022 18 INCH CULVERS IN VARIOUS LENGTHS AND ALSO THE PURHCASE OF BANDS.",1282B123Q0020,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,9,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,KOOTENAI NATIONAL FOREST,"4710 PIPE, TUBE AND RIGID TUBING",332313 PLATE WORK MANUFACTURING,Department of Agriculture,Forest Service,PURCHASE ORDER,3/9/2023,5/15/2023,12/1/2023,CONT_AWD_1282B123P0013_12C2_-NONE-_-NONE-,3/16/2023,1282B1
1282B123P0031,6/29/2023,RLH INC.,35238,"LRT-ALEX DRAW CULVERTS FOR THE CARIBOU TARGHEE NATIONAL FOREST, DUBOIS RANGER DISTRICT.  FIRM FIXED PRICE PURCHASE ORDER FOR CORRUGATED PIPE IN VARIOUS SIZES AND LENGTHS; AND BANDS.",1282B123Q0108,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,Caribou-Targhee National Forest,"4710 PIPE, TUBE AND RIGID TUBING",332313 PLATE WORK MANUFACTURING,Department of Agriculture,Forest Service,PURCHASE ORDER,6/29/2023,9/30/2023,8/31/2023,CONT_AWD_1282B123P0031_12C2_-NONE-_-NONE-,6/29/2023,1282B1
12FPC423P0113,9/19/2023,LEGACY IRRIGATION AND SUPPLY LLC,118400,"2000 PIPE AT 24"" 24,000 FEET OF 3"" OD TUBING AT .50 THICKNESS",12FPC423Q0073,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,7,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NRCS-SOIL AND PLANT SCIENCE DIV,"4710 PIPE, TUBE AND RIGID TUBING",332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Agriculture,Natural Resources Conservation Service,PURCHASE ORDER,9/19/2023,1/19/2024,4/22/2024,CONT_AWD_12FPC423P0113_12D0_-NONE-_-NONE-,9/19/2023,12FPC4
1305M323PNRMJ0498,8/2/2023,"EAGLE STAINLESS TUBE & FABRICATION, INC.",8924.2,PURCHASE OF AIRCORE SAMPLERS,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,OFC OF OCEANIC&ATMOSPH. RESEARCH,"4710 PIPE, TUBE AND RIGID TUBING",332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Commerce,National Oceanic and Atmospheric Administration,PURCHASE ORDER,8/2/2023,3/6/2024,3/11/2024,CONT_AWD_1305M323PNRMJ0498_1330_-NONE-_-NONE-,8/2/2023,1305M3
1333MF23PNFFS0155,9/13/2023,"HARRI PLUMBING & HEATING, INC.",39100,FUEL PIPING PROJECT,ABL-23036,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NATIONAL MARINE FISHERIES SERVICE,"4710 PIPE, TUBE AND RIGID TUBING","238220 PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",Department of Commerce,National Oceanic and Atmospheric Administration,PURCHASE ORDER,9/13/2023,11/30/2023,3/2/2025,CONT_AWD_1333MF23PNFFS0155_1330_-NONE-_-NONE-,9/13/2023,1333MF
140A0723P0025,9/8/2023,D&B CONSTRUCTION SERVICES LLC,13730,CORRUGATED METAL PIPES - VARIOUS SIZES,140A0723Q0012,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,INDIAN SMALL BUSINESS ECONOMIC ENTERPRISE,ALBUQERQUE ACQUISITION OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,PURCHASE ORDER,9/7/2023,12/31/2023,9/8/2023,CONT_AWD_140A0723P0025_1450_-NONE-_-NONE-,9/8/2023,140A07
140A1223P0010,2/3/2023,MOOWEEP LLC,1264495.39,2023 PIPES & FITTINGS WIP,140A1223Q0001,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,INDIAN SMALL BUSINESS ECONOMIC ENTERPRISE,NORTHWEST REGION,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,PURCHASE ORDER,2/3/2023,12/15/2023,2/3/2023,CONT_AWD_140A1223P0010_1450_-NONE-_-NONE-,2/3/2023,140A12
140A1223P0024,9/15/2023,"J & N MARKETING, INC.",1004375.5,WAPATO IRRIGATION PROJECT (WIP) PIPES & FITTINGS EOY 2023,140A1223Q0014,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,INDIAN SMALL BUSINESS ECONOMIC ENTERPRISE,NORTHWEST REGION,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,PURCHASE ORDER,9/15/2023,12/29/2023,9/15/2023,CONT_AWD_140A1223P0024_1450_-NONE-_-NONE-,9/15/2023,140A12
140G0323P0249,7/24/2023,ENVIRONMENTAL MANUFACTURING INC,176590,FLUSH JOINT THREADED PVC WELL CASING,140G0323Q0156,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,OFFICE OF ACQUISITON  GRANTS,"4710 PIPE, TUBE AND RIGID TUBING",326122 PLASTICS PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,U.S. Geological Survey,PURCHASE ORDER,7/24/2023,1/15/2024,8/8/2023,CONT_AWD_140G0323P0249_1434_-NONE-_-NONE-,7/24/2023,140G03
140L1223P0016,3/15/2023,M & E DEMAREE INC.,36995.04,SUPPLY - BLM TUMEY HILLS LIVESTOCK WATER LINE,140L1223Q0021,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,CALIFORNIA STATE OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",331210 IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,Department of the Interior,Bureau of Land Management,PURCHASE ORDER,3/15/2023,6/3/2023,6/26/2023,CONT_AWD_140L1223P0016_1422_-NONE-_-NONE-,3/15/2023,140L12
140L1723P0029,7/20/2023,BAKER FENCING SOLUTIONS INC,12298.78,BOTTOMLESS CULVERTS,140L1723Q0031,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,COLORADO STATE OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Land Management,PURCHASE ORDER,7/20/2023,8/31/2023,7/20/2024,CONT_AWD_140L1723P0029_1422_-NONE-_-NONE-,7/20/2023,140L17
140L4323F0134,9/6/2023,WRIGGLESWORTH ENTERPRISES INC,350107,FENCEMATERIAL_VALE_JORDANVALLEY_LAKEVIEW,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,OREGON STATE OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332510 HARDWARE MANUFACTURING,Department of the Interior,Bureau of Land Management,DELIVERY ORDER,9/6/2023,12/31/2023,9/6/2023,CONT_AWD_140L4323F0134_1422_GS21F0015X_4732,9/6/2023,140L43
140R1723P0016,1/5/2023,JENKS INC,7693.9,COPPER PIPE - SOLICITED ON EBUY RFQ1596414 FOR PAYMENT PURPOSES ONLY,RFQ1596414,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,GRAND COULEE POWER OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332913 PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,1/5/2023,2/10/2023,9/22/2023,CONT_AWD_140R1723P0016_1425_-NONE-_-NONE-,1/5/2023,140R17
140R1723P0052,8/11/2023,GREY WOLF SERVICES LLC,32800,"PIPE, PVC, SOLID",140R1723Q0058,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,GRAND COULEE POWER OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",326122 PLASTICS PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,8/11/2023,9/15/2023,12/7/2023,CONT_AWD_140R1723P0052_1425_-NONE-_-NONE-,8/11/2023,140R17
140R1723P0077,9/21/2023,"T BAILEY, LLC",2282419,PIPE AND ASSOCIATED FITTINGS,140R1723Q0005,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,COLUMBIA CASCADE AREA OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,9/21/2023,5/17/2024,4/19/2024,CONT_AWD_140R1723P0077_1425_-NONE-_-NONE-,9/21/2023,140R17
140R2023P0040,3/30/2023,SEVENTH GENIUS LLC,42727,THE CONTRACTOR SHALL PROVIDE THE NEEDED CORRUGATED PIPE AND HEADGATE SUPPLIES IN ACCORDANCE WITH THE SPECIFICATIONS HEREIN.,140R2023Q0045,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,MP-REGIONAL OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",326122 PLASTICS PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,4/1/2023,6/1/2023,9/18/2023,CONT_AWD_140R2023P0040_1425_-NONE-_-NONE-,3/30/2023,140R20
140R3023P0020,3/22/2023,FOREMOST INDUSTRIES LP,132500,PURCHASE DRILL PIPE,140R3023P0020,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,LOWER COLORADO REGIONAL OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,3/22/2023,7/31/2023,3/21/2024,CONT_AWD_140R3023P0020_1425_-NONE-_-NONE-,3/22/2023,140R30
140R3023P0067,9/13/2023,"DANA KEPNER COMPANY, LLC",55777.68,HVAC CHILLER PIPING & TANK SUPPLY,140R3023Q0075,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,LOWER COLORADO REGIONAL OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,9/13/2023,2/28/2024,3/8/2024,CONT_AWD_140R3023P0067_1425_-NONE-_-NONE-,9/13/2023,140R30
140R4023P0021,4/11/2023,THREE A'S INCORPORATED,80208,MIDDLE RIO GRANDE (MRG) RIVER MILE 60 (RM60) LOW FLOW CONVEYANCE CHANNEL (LFCC) WEST CULVERTS,140R4023Q0029,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,ALBUQUERQUE AREA OFFICE,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,4/11/2023,8/10/2023,9/13/2023,CONT_AWD_140R4023P0021_1425_-NONE-_-NONE-,4/11/2023,140R40
15B30723P00000083,4/19/2023,"W.W. GRAINGER, INC.",22842.24,FY23 B&F-JESUP-REPLACE BACKFLOW PREVENTERS-3D6N,15B30723Q00000002,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,FCI JESUP,"4710 PIPE, TUBE AND RIGID TUBING",423840 INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,Department of Justice,Federal Prison System / Bureau of Prisons,PURCHASE ORDER,4/19/2023,5/26/2023,4/20/2023,CONT_AWD_15B30723P00000083_1540_-NONE-_-NONE-,4/19/2023,15B307
15B41523P00000041,8/15/2023,"R. E. CARLSON, INC.",169700,FCI WASECA REPAIR STEAM LINE-23Z4AQ1  PRICE IS FAIR AND REASONABLE.  SMALL BUSINESS.,15B41523Q00000011,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,FCI WASECA,"4710 PIPE, TUBE AND RIGID TUBING",332996 FABRICATED PIPE AND PIPE FITTING MANUFACTURING,Department of Justice,Federal Prison System / Bureau of Prisons,PURCHASE ORDER,8/15/2023,10/30/2023,8/15/2023,CONT_AWD_15B41523P00000041_1540_-NONE-_-NONE-,8/15/2023,15B415
15JA6923P00000044,5/4/2023,GEMA CONTRACTOR SERVICE CORP.,1950,SHOWERS REPARATION.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,U.S. ATTORNEYS OFFICE-PR (USA69),"4710 PIPE, TUBE AND RIGID TUBING","238220 PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",Department of Justice,"Offices, Boards and Divisions",PURCHASE ORDER,5/4/2023,9/30/2023,8/31/2023,CONT_AWD_15JA6923P00000044_1501_-NONE-_-NONE-,5/4/2023,15JA69
15UG1L23P00000074,11/7/2022,"CONSOLIDATED STEEL, INC.",11386.81,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,11/7/2022,12/7/2022,11/16/2022,CONT_AWD_15UG1L23P00000074_1542_-NONE-_-NONE-,11/7/2022,15UG1L
15UG1L23P00000091,11/5/2022,MONT LEVINE INC,14193.6,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,10,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,11/5/2022,12/5/2022,11/16/2022,CONT_AWD_15UG1L23P00000091_1542_-NONE-_-NONE-,11/5/2022,15UG1L
15UG1L23P00000132,12/22/2022,MONT LEVINE INC,17730.64,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,10,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,12/22/2022,1/22/2023,2/3/2023,CONT_AWD_15UG1L23P00000132_1542_-NONE-_-NONE-,12/22/2022,15UG1L
15UG1L23P00000151,12/29/2022,"CONSOLIDATED STEEL, INC.",19230.14,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,12/29/2022,1/29/2023,1/5/2023,CONT_AWD_15UG1L23P00000151_1542_-NONE-_-NONE-,12/29/2022,15UG1L
15UG1L23P00000191,1/18/2023,CHILLICOTHE STEEL COMPANY,23395.65,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,1/18/2023,2/18/2023,3/8/2023,CONT_AWD_15UG1L23P00000191_1542_-NONE-_-NONE-,1/18/2023,15UG1L
15UG1L23P00000201,1/19/2023,MONT LEVINE INC,17202.85,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,10,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,1/19/2023,2/19/2023,2/3/2023,CONT_AWD_15UG1L23P00000201_1542_-NONE-_-NONE-,1/19/2023,15UG1L
15UG1L23P00000261,1/30/2023,"CONSOLIDATED STEEL, INC.",12874.65,VARIOUS RAW METAL,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,"FEDERAL PRISON INDUSTRIES, INC","4710 PIPE, TUBE AND RIGID TUBING",331110 IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,1/30/2023,3/2/2023,2/2/2023,CONT_AWD_15UG1L23P00000261_1542_-NONE-_-NONE-,1/30/2023,15UG1L
