Award ID,Award Date,Recipient Name,Awarded$,Award Description,PoP Duration,Days Till End,PoP Status,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z03823FA0000015,2022-11-17,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,6648.74,PURCHASE OF A VLAVE PRESSURE REGULATOR.,280,-740,Ended,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-11-17,2023-08-24,2024-05-31,CONT_AWD_70Z03823FA0000015_7008_70Z03822DW0000001_7008,2022-11-17,70Z038
70Z03823FA0000034,2023-01-25,AIRBUS US SPACE & DEFENSE INC,15144.84,PURCHASE OF FILTER ELEMENT.,187,-764,Ended,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-01-25,2023-07-31,2024-05-31,CONT_AWD_70Z03823FA0000034_7008_70Z03821DL0000001_7008,2023-01-25,70Z038
70Z03823FA0000187,2023-09-11,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,23686.68,DELIVERY ORDER FOR BOOTS TO BE USED ON HC-144 AIRCRAFT.,165,-557,Ended,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-09-11,2024-02-23,2023-09-11,CONT_AWD_70Z03823FA0000187_7008_70Z03822DW0000001_7008,2023-09-11,70Z038
70Z03823FC0000002,2022-10-20,TACTAIR FLUID CONTROLS INC,108548.0,OVERHAUL OF ELEVATOR BOOSTER ASSEMBLIES TO BE USED ON THE C-130 AIRCRAFT.,102,-946,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-10-20,2023-01-30,2024-05-31,CONT_AWD_70Z03823FC0000002_7008_70Z03820DH0000001_7008,2022-10-20,70Z038
70Z03823FC0000004,2022-11-22,TACTAIR FLUID CONTROLS INC,200904.0,OVERHAUL OF AILERON BOOSTER ASSEMBLIES AND RUDDER BOOSTER ASSEMBLIES FOR C-130 AIRCRAFT.,100,-915,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-11-22,2023-03-02,2024-05-31,CONT_AWD_70Z03823FC0000004_7008_70Z03820DH0000001_7008,2022-11-22,70Z038
70Z03823FC0000013,2023-02-10,TACTAIR FLUID CONTROLS INC,112588.0,OVERHAUL OF RUDDER BOOSTER ASSEMBLIES FOR C-130 AIRCRAFT.,27,-908,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-02-10,2023-03-09,2024-05-31,CONT_AWD_70Z03823FC0000013_7008_70Z03820DH0000001_7008,2023-02-10,70Z038
70Z03823FC0000016,2023-02-24,TACTAIR FLUID CONTROLS INC,451016.0,OVERHAUL OF AILERON BOOSTER ASSEMBLIES AND RUDDER BOOSTER ASSEMBLIES FOR C-130 AIRCRAFT.,101,-820,Ended,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-02-24,2023-06-05,2024-05-31,CONT_AWD_70Z03823FC0000016_7008_70Z03820DH0000001_7008,2023-02-24,70Z038
70Z03823FC0000027,2023-06-02,GE AVIATION SYSTEMS LLC,52469.8,PURCHASE OF BLADE DE-ICER AND LINER FOR USE ON LONG RANGE SURVEILLANCE AIRCRAFT.,382,-441,Ended,70Z03823QH0000123,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2023-06-02,2024-06-18,2024-08-13,CONT_AWD_70Z03823FC0000027_7008_SPE4A119G0016_9700,2023-06-02,70Z038
70Z03823FF0000016,2022-10-14,"AIRBUS HELICOPTERS, INC.",27321.7,PROCUREMENT OF VARIOUS SPARES FOR USE ON THE MH65 AIRCRAFT.,244,-810,Ended,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-10-14,2023-06-15,2024-05-31,CONT_AWD_70Z03823FF0000016_7008_70Z03822DB2000014_7008,2022-10-14,70Z038
70Z03823FF0000050,2022-11-02,"AIRBUS HELICOPTERS, INC.",19055.53,PROCUREMENT OF VARIOUS SPARE PARTS USED IN THE REPAIR AND OVERHAUL OF THE MH-65 AIRCRAFT.,696,-339,Ended,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,COMPETED UNDER SAP,1,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"1650 AIRCRAFT HYDRAULIC, VACUUM, AND DE-ICING SYSTEM COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,2022-11-02,2024-09-28,2024-10-02,CONT_AWD_70Z03823FF0000050_7008_70Z03820DB2000005_7008,2022-11-02,70Z038
