Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
70Z08525P30019B00,4/3/2025,KONGSBERG MARITIME INC,161411.8,2530 01-572-6678 ACTUATOR ASSEMBLY,70Z08525P30019B00,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,SURFACE FORCES LOGISTICS CENTER,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336611 SHIP BUILDING AND REPAIRING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,4/3/2025,12/13/2025,6/2/2025,CONT_AWD_70Z08525P30019B00_7008_-NONE-_-NONE-,4/3/2025,70Z085
70Z08525P30039B00,9/8/2025 0:00,KONGSBERG MARITIME INC,129074.86,ACTUATOR OVERHAUL KIT,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,SURFACE FORCES LOGISTICS CENTER,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336611 SHIP BUILDING AND REPAIRING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,9/8/2025 0:00,2/14/2026 0:00,9/8/2025,CONT_AWD_70Z08525P30039B00_7008_-NONE-_-NONE-,9/8/2025 0:00,70Z085
70Z08525P40177B00,8/21/2025,APPLETON MARINE INC,20568,"PUMP, HYDRAULIC NSN: 2530-01-F12-2751",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,SURFACE FORCES LOGISTICS CENTER,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",333996 FLUID POWER PUMP AND MOTOR MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,PURCHASE ORDER,8/21/2025,12/1/2025,8/21/2025,CONT_AWD_70Z08525P40177B00_7008_-NONE-_-NONE-,8/21/2025,70Z085
89503225PWA000546,6/16/2025,JASPER WELLER LLC,10670.88,"PURCHASE OF KNUCKLE ASSEMBLY FOR CASPER BUCKET TRUCK, WESTERN AREA POWER ADMINISTRATION, ROCKY MOUNTAIN REGION",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,WESTERN AREA POWER ADMINISTRATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336350 MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,Department of Energy,Department of Energy,PURCHASE ORDER,6/16/2025,6/30/2025,6/16/2025,CONT_AWD_89503225PWA000546_8900_-NONE-_-NONE-,6/16/2025,895032
FA485525FG015,10/1/2024,GREAT LAKES POWER PRODUCTS INC,11180.57,VEHICULAR BRAKE STEERING AXLE WHEEL AND TRACK COMPONENTS,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,27 SOLRS LGRS,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336310 MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,10/1/2024,9/30/2025,7/31/2025,CONT_AWD_FA485525FG015_9700_GS30F014AA_4732,10/1/2024,FA4855
FA486125FG004,10/1/2024,SEA CREST PROCUREMENT LLC,35697.48,VEHICULAR BRAKE STEERING AXLE WHEEL AND TRACK COMPONENTS,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,820 RHCES OFFICER,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",811111 GENERAL AUTOMOTIVE REPAIR,Department of Defense,Department of the Air Force,BPA CALL,10/1/2024,9/30/2025,5/12/2025,CONT_AWD_FA486125FG004_9700_FA486124A0003_9700,10/1/2024,FA4861
N0010425PAA80,2/20/2025,ADIRONDACK ELECTRONICS INC,3141.68,"PUMP,HYD STEERING",N0010425QAB41,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVSUP WEAPON SYSTEMS SUPPORT MECH,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,2/20/2025,5/21/2025,8/28/2025,CONT_AWD_N0010425PAA80_9700_-NONE-_-NONE-,2/20/2025,N00104
N0010425PDA18,10/29/2024,NORTHROP GRUMMAN SYSTEMS CORPORATION,317521.7,PRCH DISC ASSY,N0010424QDC78,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT MECH,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",332312 FABRICATED STRUCTURAL METAL MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,10/29/2024,4/19/2027,12/4/2024,CONT_AWD_N0010425PDA18_9700_-NONE-_-NONE-,10/29/2024,N00104
N0010425PLA86,12/23/2024,INDAL TECHNOLOGIES INC.,17539.34,"DRIVE WHEEL ASSY,LH",,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT MECH,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,12/23/2024,8/11/2025,6/18/2025,CONT_AWD_N0010425PLA86_9700_-NONE-_-NONE-,12/23/2024,N00104
N0038325CP010,2/24/2025,KAMPI COMPONENTS CO INC,415456.44,"AXLE,VEHICULAR,NOND",N0038325RP128,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,2/24/2025,3/31/2026,2/24/2025,CONT_AWD_N0038325CP010_9700_-NONE-_-NONE-,2/24/2025,N00383
N0038325FSL00,3/11/2025,EATON AEROSPACE LLC,826320.94,"VALVE,BRAKE PNEUMAT",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,3/11/2025,7/9/2025,4/17/2025,CONT_AWD_N0038325FSL00_9700_N0038322DSL01_9700,3/11/2025,N00383
N0038325PP037,1/8/2025,"GL POWER, INC.",94616.3,"AXLE,VEHICULAR,NOND",N0038325QP059,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,1/8/2025,3/24/2026,1/10/2025,CONT_AWD_N0038325PP037_9700_-NONE-_-NONE-,1/8/2025,N00383
N0038325PP077,3/5/2025,KAMPI COMPONENTS CO INC,31884.96,"SPINDLE,WHEEL,DRIVI",,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",333618 OTHER ENGINE EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,3/5/2025,12/30/2025,3/10/2025,CONT_AWD_N0038325PP077_9700_-NONE-_-NONE-,3/5/2025,N00383
N0038325PP094,3/13/2025,"OSHKOSH AEROTECH, LLC",1704,"FILTER,FLUID",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",333611 TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,3/13/2025,4/10/2025,3/17/2025,CONT_AWD_N0038325PP094_9700_-NONE-_-NONE-,3/13/2025,N00383
N0038325PP105,3/18/2025,"GL POWER, INC.",19051.4,"AXLE,VEHICULAR,NOND",N0038325QP201,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVSUP WEAPON SYSTEMS SUPPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,3/18/2025,7/1/2026,3/19/2025,CONT_AWD_N0038325PP105_9700_-NONE-_-NONE-,3/18/2025,N00383
N6470925P0015,3/24/2025,FSR CONSULTING LLC,65760,THRUSTER SHOE BRAKE ASSEMBLY,N6470925Q0015,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,22,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,STRATEGIC WEAPONS FAC LANT FINANCIA,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",335314 RELAY AND INDUSTRIAL CONTROL MANUFACTURING,Department of Defense,Department of the Navy,PURCHASE ORDER,3/18/2025,6/3/2025,3/24/2025,CONT_AWD_N6470925P0015_9700_-NONE-_-NONE-,3/24/2025,N64709
N6660425FQ403,12/18/2024,CANADIAN COMMERCIAL CORPORATION,37848,HYDRAULIC PUMP,N6660423RN300,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,NUWC DIV NEWPORT,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS","333923 OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING",Department of Defense,Department of the Navy,DELIVERY ORDER,12/16/2024,3/17/2025,12/18/2024,CONT_AWD_N6660425FQ403_9700_N6660424DQ400_9700,12/18/2024,N66604
N6893625P5067,5/20/2025,"NELSON'S AUTOMOTIVE, INC.",8077.8,TOMMY GATE INSTALLATION,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAL AIR WARFARE CENTER,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",238290 OTHER BUILDING EQUIPMENT CONTRACTORS,Department of Defense,Department of the Navy,PURCHASE ORDER,5/20/2025,6/30/2025,5/20/2025,CONT_AWD_N6893625P5067_9700_-NONE-_-NONE-,5/20/2025,N68936
SP330025P0497,3/12/2025,DEEP SOUTH EQUIPMENT COMPANY,4151.34,"8511234350!JOYSTICK, HY 4676215, FOR MOD",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA DISTRIBUTION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",335314 RELAY AND INDUSTRIAL CONTROL MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/12/2025,4/11/2025,5/3/2025,CONT_AWD_SP330025P0497_9700_-NONE-_-NONE-,3/12/2025,SP3300
SP330025P0670,4/17/2025,"LASER PLUS IMAGING, LLC",3830.15,"8511320901!TIE ROD, KALMAR",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA DISTRIBUTION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS","339991 GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/17/2025,5/17/2025,6/17/2025,CONT_AWD_SP330025P0670_9700_-NONE-_-NONE-,4/17/2025,SP3300
SP330025P0827,5/27/2025,FEDERAL CONTRACTS LLC,9500,"8511398786!AXLE, DRIVE ASSEMBLY, TAYLOR-",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA DISTRIBUTION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336350 MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/27/2025,11/23/2025,5/27/2025,CONT_AWD_SP330025P0827_9700_-NONE-_-NONE-,5/27/2025,SP3300
SPE4A225F3078,3/26/2025,BELL BOEING JOINT PROJECT OFFICE,7714.96,8511276743!DRAG LINK-TIE ROD,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",332919 OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,3/26/2025,4/27/2026,3/26/2025,CONT_AWD_SPE4A225F3078_9700_SPE4AX18D9433_9700,3/26/2025,SPE4A2
SPE4A525F1155,12/17/2024,HONEYWELL INTERNATIONAL INC.,21390,8510980536!DRAG LINK-TIE ROD,SPE4A525T1232,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,12/17/2024,3/19/2025,4/3/2025,CONT_AWD_SPE4A525F1155_9700_SPE4A122G0014_9700,12/17/2024,SPE4A5
SPE4A525F1515,11/5/2024,NORTHROP GRUMMAN SYSTEMS CORPORATION,2400,"8510998379!TIE ROD,STEERING",,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,11/5/2024,8/1/2027,11/5/2024,CONT_AWD_SPE4A525F1515_9700_SPE4AX24DP002_9700,11/5/2024,SPE4A5
SPE4A525F5911,3/5/2025,SIKORSKY AIRCRAFT CORPORATION,40413.18,"8511227972!HUB,WHEEL,VEHICULAR",SPE4A525T003E,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,3/5/2025,3/25/2027,3/5/2025,CONT_AWD_SPE4A525F5911_9700_SPE4A122G0005_9700,3/5/2025,SPE4A5
SPE4A525F6659,3/25/2025,NORTHROP GRUMMAN SYSTEMS CORPORATION,1350,"8511272184!TIE ROD,STEERING",,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,3/25/2025,12/20/2027,3/25/2025,CONT_AWD_SPE4A525F6659_9700_SPE4AX24DP002_9700,3/25/2025,SPE4A5
SPE4A525F7364,4/14/2025,HONEYWELL INTERNATIONAL INC.,14490,8511309535!DRAG LINK-TIE ROD,SPE4A525T8783,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,4/14/2025,7/15/2025,4/14/2025,CONT_AWD_SPE4A525F7364_9700_SPE4A122G0014_9700,4/14/2025,SPE4A5
SPE4A525F9178,5/27/2025,HONEYWELL INTERNATIONAL INC.,17940,8511403369!DRAG LINK-TIE ROD,SPE4A525T296J,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Defense Logistics Agency,DELIVERY ORDER,5/27/2025,8/27/2025,6/3/2025,CONT_AWD_SPE4A525F9178_9700_SPE4A122G0014_9700,5/27/2025,SPE4A5
SPE4A525P0236,10/1/2024,INTEGRATED PROCUREMENT TECHNOLOGIES,159393.54,"8510924119!BUSHING,SLEEVE",SPE4A724T407B,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2530 VEHICULAR BRAKE, STEERING, AXLE, WHEEL, AND TRACK COMPONENTS",336330 MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,10/1/2024,5/29/2025,5/31/2025,CONT_AWD_SPE4A525P0236_9700_-NONE-_-NONE-,10/1/2024,SPE4A5
